Source,Target,Relation,,
bhupendrachaube,Rsp22966774,friend_of_friend
@SitaramYechury,rohini_sgh,friend
Mohsink30076575,rohini_sgh,follower_of_friend
SushilRBL7030,rohini_sgh,follower_of_friend
cailcairay,rohini_sgh,follower_of_friend
AltafShaheryar,rohini_sgh,follower_of_friend
devkumarg75,rohini_sgh,follower_of_friend
Shameem16166979,rohini_sgh,follower_of_friend
Kamalbai10,rohini_sgh,follower_of_friend
VikramS40122855,rohini_sgh,follower_of_friend
vermarajesh71,rohini_sgh,follower_of_friend
SajeetSharma2,rohini_sgh,follower_of_friend
Rofl_Scindia,rohini_sgh,follower_of_friend
RiyazKh00342047,rohini_sgh,follower_of_friend
NafadSinan,rohini_sgh,follower_of_friend
irfanmehdi11999,rohini_sgh,follower_of_friend
dillisehun,rohini_sgh,follower_of_friend
RinkiRa30403566,rohini_sgh,follower_of_friend
Binsohan1,rohini_sgh,follower_of_friend
Rsoci3ty,rohini_sgh,follower_of_friend
Harry_ptr1995,rohini_sgh,follower_of_friend
amh_pvt,rohini_sgh,follower_of_friend
rohini_sgh,Mohsink30076575,friend_of_friend
rohini_sgh,SushilRBL7030,friend_of_friend
rohini_sgh,cailcairay,friend_of_friend
rohini_sgh,AltafShaheryar,friend_of_friend
rohini_sgh,devkumarg75,friend_of_friend
rohini_sgh,Shameem16166979,friend_of_friend
rohini_sgh,Kamalbai10,friend_of_friend
rohini_sgh,VikramS40122855,friend_of_friend
rohini_sgh,vermarajesh71,friend_of_friend
rohini_sgh,SajeetSharma2,friend_of_friend
rohini_sgh,Rofl_Scindia,friend_of_friend
rohini_sgh,RiyazKh00342047,friend_of_friend
rohini_sgh,NafadSinan,friend_of_friend
rohini_sgh,irfanmehdi11999,friend_of_friend
rohini_sgh,dillisehun,friend_of_friend
rohini_sgh,RinkiRa30403566,friend_of_friend
rohini_sgh,Binsohan1,friend_of_friend
rohini_sgh,Rsoci3ty,friend_of_friend
rohini_sgh,Harry_ptr1995,friend_of_friend
rohini_sgh,amh_pvt,friend_of_friend
@SitaramYechury,_sabanaqvi,friend
younuswaquar,_sabanaqvi,follower_of_friend
NafadSinan,_sabanaqvi,follower_of_friend
Rehan62108541,_sabanaqvi,follower_of_friend
Syedaadi14,_sabanaqvi,follower_of_friend
tweet2princy,_sabanaqvi,follower_of_friend
SinghDalbirr,_sabanaqvi,follower_of_friend
imatsiddiqui,_sabanaqvi,follower_of_friend
amh_pvt,_sabanaqvi,follower_of_friend
Kishanv00581570,_sabanaqvi,follower_of_friend
DrAzharNaveed,_sabanaqvi,follower_of_friend
ZSamachar,_sabanaqvi,follower_of_friend
Umar_sc,_sabanaqvi,follower_of_friend
NasirHu55117402,_sabanaqvi,follower_of_friend
DhruvcdoTyagi,_sabanaqvi,follower_of_friend
Mukhtarsalman3,_sabanaqvi,follower_of_friend
DiscoveringMd,_sabanaqvi,follower_of_friend
SVats19,_sabanaqvi,follower_of_friend
Iqlasofficial2,_sabanaqvi,follower_of_friend
Ambar33524410,_sabanaqvi,follower_of_friend
MDGHOLAM2,_sabanaqvi,follower_of_friend
_sabanaqvi,younuswaquar,friend_of_friend
_sabanaqvi,NafadSinan,friend_of_friend
_sabanaqvi,Rehan62108541,friend_of_friend
_sabanaqvi,Syedaadi14,friend_of_friend
_sabanaqvi,tweet2princy,friend_of_friend
_sabanaqvi,SinghDalbirr,friend_of_friend
_sabanaqvi,imatsiddiqui,friend_of_friend
_sabanaqvi,amh_pvt,friend_of_friend
_sabanaqvi,Kishanv00581570,friend_of_friend
_sabanaqvi,DrAzharNaveed,friend_of_friend
_sabanaqvi,ZSamachar,friend_of_friend
_sabanaqvi,Umar_sc,friend_of_friend
_sabanaqvi,NasirHu55117402,friend_of_friend
_sabanaqvi,DhruvcdoTyagi,friend_of_friend
_sabanaqvi,Mukhtarsalman3,friend_of_friend
_sabanaqvi,DiscoveringMd,friend_of_friend
_sabanaqvi,SVats19,friend_of_friend
_sabanaqvi,Iqlasofficial2,friend_of_friend
_sabanaqvi,Ambar33524410,friend_of_friend
_sabanaqvi,MDGHOLAM2,friend_of_friend
@SitaramYechury,maryashakil,friend
MUBASSI80685612,maryashakil,follower_of_friend
Bhavesh22813604,maryashakil,follower_of_friend
Vaibhavkumar_8,maryashakil,follower_of_friend
SinghDalbirr,maryashakil,follower_of_friend
amanan17,maryashakil,follower_of_friend
abhinit86563180,maryashakil,follower_of_friend
ashishg96133893,maryashakil,follower_of_friend
DevAgar23129406,maryashakil,follower_of_friend
MrDhGaur,maryashakil,follower_of_friend
AbulBas13281596,maryashakil,follower_of_friend
IliyasMohmmd,maryashakil,follower_of_friend
AFAQWASEEM,maryashakil,follower_of_friend
abhishek_fin,maryashakil,follower_of_friend
Ashraf_ali0,maryashakil,follower_of_friend
bilamalhi,maryashakil,follower_of_friend
naudiyal_gaurav,maryashakil,follower_of_friend
MohammadNazimQ5,maryashakil,follower_of_friend
mohit_99_sharma,maryashakil,follower_of_friend
Mudassi33213797,maryashakil,follower_of_friend
uditberlia,maryashakil,follower_of_friend
maryashakil,MUBASSI80685612,friend_of_friend
maryashakil,Bhavesh22813604,friend_of_friend
maryashakil,Vaibhavkumar_8,friend_of_friend
maryashakil,SinghDalbirr,friend_of_friend
maryashakil,amanan17,friend_of_friend
maryashakil,abhinit86563180,friend_of_friend
maryashakil,ashishg96133893,friend_of_friend
maryashakil,DevAgar23129406,friend_of_friend
maryashakil,MrDhGaur,friend_of_friend
maryashakil,AbulBas13281596,friend_of_friend
maryashakil,IliyasMohmmd,friend_of_friend
maryashakil,AFAQWASEEM,friend_of_friend
maryashakil,abhishek_fin,friend_of_friend
maryashakil,Ashraf_ali0,friend_of_friend
maryashakil,bilamalhi,friend_of_friend
maryashakil,naudiyal_gaurav,friend_of_friend
maryashakil,MohammadNazimQ5,friend_of_friend
maryashakil,mohit_99_sharma,friend_of_friend
maryashakil,Mudassi33213797,friend_of_friend
maryashakil,uditberlia,friend_of_friend
@SitaramYechury,dhanyarajendran,friend
amilsuresh,dhanyarajendran,follower_of_friend
ArchanaAm105,dhanyarajendran,follower_of_friend
Varuog_,dhanyarajendran,follower_of_friend
gowtham0902,dhanyarajendran,follower_of_friend
EnamulK80424309,dhanyarajendran,follower_of_friend
saytoazhar,dhanyarajendran,follower_of_friend
Karthikacdc1,dhanyarajendran,follower_of_friend
perfecktillusi1,dhanyarajendran,follower_of_friend
siddheshsawant_,dhanyarajendran,follower_of_friend
balajisukumar,dhanyarajendran,follower_of_friend
humble_taxpayer,dhanyarajendran,follower_of_friend
rounakmorris,dhanyarajendran,follower_of_friend
namatthew,dhanyarajendran,follower_of_friend
AhamedTauqeer,dhanyarajendran,follower_of_friend
Rsoci3ty,dhanyarajendran,follower_of_friend
stonedandcolder,dhanyarajendran,follower_of_friend
san_sreeja,dhanyarajendran,follower_of_friend
anirbanm7,dhanyarajendran,follower_of_friend
abwahid,dhanyarajendran,follower_of_friend
Shankarank,dhanyarajendran,follower_of_friend
dhanyarajendran,amilsuresh,friend_of_friend
dhanyarajendran,ArchanaAm105,friend_of_friend
dhanyarajendran,Varuog_,friend_of_friend
dhanyarajendran,gowtham0902,friend_of_friend
dhanyarajendran,EnamulK80424309,friend_of_friend
dhanyarajendran,saytoazhar,friend_of_friend
dhanyarajendran,Karthikacdc1,friend_of_friend
dhanyarajendran,perfecktillusi1,friend_of_friend
dhanyarajendran,siddheshsawant_,friend_of_friend
dhanyarajendran,balajisukumar,friend_of_friend
dhanyarajendran,humble_taxpayer,friend_of_friend
dhanyarajendran,rounakmorris,friend_of_friend
dhanyarajendran,namatthew,friend_of_friend
dhanyarajendran,AhamedTauqeer,friend_of_friend
dhanyarajendran,Rsoci3ty,friend_of_friend
dhanyarajendran,stonedandcolder,friend_of_friend
dhanyarajendran,san_sreeja,friend_of_friend
dhanyarajendran,anirbanm7,friend_of_friend
dhanyarajendran,abwahid,friend_of_friend
dhanyarajendran,Shankarank,friend_of_friend
@SitaramYechury,thenewsminute,friend
RajeevNKharyal,thenewsminute,follower_of_friend
ActuallySAURABH,thenewsminute,follower_of_friend
buuoou,thenewsminute,follower_of_friend
_MissHandled_,thenewsminute,follower_of_friend
mustafapahelwan,thenewsminute,follower_of_friend
SafvanFreddy,thenewsminute,follower_of_friend
Alok48088478,thenewsminute,follower_of_friend
SatinderAdv,thenewsminute,follower_of_friend
san_sreeja,thenewsminute,follower_of_friend
Dilip_Yadav_M,thenewsminute,follower_of_friend
Sethu15r,thenewsminute,follower_of_friend
sshahi17,thenewsminute,follower_of_friend
babua5h1q,thenewsminute,follower_of_friend
Durgesh16787100,thenewsminute,follower_of_friend
RituD307,thenewsminute,follower_of_friend
sagarsk007,thenewsminute,follower_of_friend
mhmdhashirc,thenewsminute,follower_of_friend
AshokGalve,thenewsminute,follower_of_friend
Thilaga99845718,thenewsminute,follower_of_friend
SolankiMoksh,thenewsminute,follower_of_friend
thenewsminute,RajeevNKharyal,friend_of_friend
thenewsminute,ActuallySAURABH,friend_of_friend
thenewsminute,buuoou,friend_of_friend
thenewsminute,_MissHandled_,friend_of_friend
thenewsminute,mustafapahelwan,friend_of_friend
thenewsminute,SafvanFreddy,friend_of_friend
thenewsminute,Alok48088478,friend_of_friend
thenewsminute,SatinderAdv,friend_of_friend
thenewsminute,san_sreeja,friend_of_friend
thenewsminute,Dilip_Yadav_M,friend_of_friend
thenewsminute,Sethu15r,friend_of_friend
thenewsminute,sshahi17,friend_of_friend
thenewsminute,babua5h1q,friend_of_friend
thenewsminute,Durgesh16787100,friend_of_friend
thenewsminute,RituD307,friend_of_friend
thenewsminute,sagarsk007,friend_of_friend
thenewsminute,mhmdhashirc,friend_of_friend
thenewsminute,AshokGalve,friend_of_friend
thenewsminute,Thilaga99845718,friend_of_friend
thenewsminute,SolankiMoksh,friend_of_friend
@SitaramYechury,DailyO_,friend
HariSin25313374,DailyO_,follower_of_friend
Nischal_Ch,DailyO_,follower_of_friend
NoidaAap,DailyO_,follower_of_friend
dineshkaushal,DailyO_,follower_of_friend
Sachin32300322,DailyO_,follower_of_friend
ishwinder06,DailyO_,follower_of_friend
Shantan72557554,DailyO_,follower_of_friend
sahibeeanandbjp,DailyO_,follower_of_friend
Eichman62724285,DailyO_,follower_of_friend
VinodKu05545342,DailyO_,follower_of_friend
amankumar0088,DailyO_,follower_of_friend
Zamunda1234,DailyO_,follower_of_friend
mandalk74,DailyO_,follower_of_friend
MohdAqe21526615,DailyO_,follower_of_friend
AlladiSaicharan,DailyO_,follower_of_friend
ayush00000786,DailyO_,follower_of_friend
vennam_sandeep1,DailyO_,follower_of_friend
Raja06508645,DailyO_,follower_of_friend
CricketFan2K,DailyO_,follower_of_friend
baallzztweettzz,DailyO_,follower_of_friend
DailyO_,HariSin25313374,friend_of_friend
DailyO_,Nischal_Ch,friend_of_friend
DailyO_,NoidaAap,friend_of_friend
DailyO_,dineshkaushal,friend_of_friend
DailyO_,Sachin32300322,friend_of_friend
DailyO_,ishwinder06,friend_of_friend
DailyO_,Shantan72557554,friend_of_friend
DailyO_,sahibeeanandbjp,friend_of_friend
DailyO_,Eichman62724285,friend_of_friend
DailyO_,VinodKu05545342,friend_of_friend
DailyO_,amankumar0088,friend_of_friend
DailyO_,Zamunda1234,friend_of_friend
DailyO_,mandalk74,friend_of_friend
DailyO_,MohdAqe21526615,friend_of_friend
DailyO_,AlladiSaicharan,friend_of_friend
DailyO_,ayush00000786,friend_of_friend
DailyO_,vennam_sandeep1,friend_of_friend
DailyO_,Raja06508645,friend_of_friend
DailyO_,CricketFan2K,friend_of_friend
DailyO_,baallzztweettzz,friend_of_friend
@SitaramYechury,vijaita,friend
MDNeyaz32688474,vijaita,follower_of_friend
PleaseStopCovid,vijaita,follower_of_friend
EnamulK80424309,vijaita,follower_of_friend
Rsoci3ty,vijaita,follower_of_friend
SinghDalbirr,vijaita,follower_of_friend
amanan17,vijaita,follower_of_friend
DiscoveringMd,vijaita,follower_of_friend
Pardeep96028892,vijaita,follower_of_friend
MdtaukirA1,vijaita,follower_of_friend
AbulBas13281596,vijaita,follower_of_friend
IliyasMohmmd,vijaita,follower_of_friend
AFAQWASEEM,vijaita,follower_of_friend
rajmaske,vijaita,follower_of_friend
PankajM79994097,vijaita,follower_of_friend
WaseemA36891931,vijaita,follower_of_friend
RoyalAffair8,vijaita,follower_of_friend
ZarfaurZabt,vijaita,follower_of_friend
sumit63363619,vijaita,follower_of_friend
meraj_asgher,vijaita,follower_of_friend
ANAND79795490,vijaita,follower_of_friend
vijaita,MDNeyaz32688474,friend_of_friend
vijaita,PleaseStopCovid,friend_of_friend
vijaita,EnamulK80424309,friend_of_friend
vijaita,Rsoci3ty,friend_of_friend
vijaita,SinghDalbirr,friend_of_friend
vijaita,amanan17,friend_of_friend
vijaita,DiscoveringMd,friend_of_friend
vijaita,Pardeep96028892,friend_of_friend
vijaita,MdtaukirA1,friend_of_friend
vijaita,AbulBas13281596,friend_of_friend
vijaita,IliyasMohmmd,friend_of_friend
vijaita,AFAQWASEEM,friend_of_friend
vijaita,rajmaske,friend_of_friend
vijaita,PankajM79994097,friend_of_friend
vijaita,WaseemA36891931,friend_of_friend
vijaita,RoyalAffair8,friend_of_friend
vijaita,ZarfaurZabt,friend_of_friend
vijaita,sumit63363619,friend_of_friend
vijaita,meraj_asgher,friend_of_friend
vijaita,ANAND79795490,friend_of_friend
@INCWestBengal,prabhleen_kaurr,friend
DanishA02969762,prabhleen_kaurr,follower_of_friend
singhin27,prabhleen_kaurr,follower_of_friend
faridi10,prabhleen_kaurr,follower_of_friend
Sunil90110271,prabhleen_kaurr,follower_of_friend
Muhiuddin_0786,prabhleen_kaurr,follower_of_friend
Riyazabbasabidi,prabhleen_kaurr,follower_of_friend
PoudelKshitij,prabhleen_kaurr,follower_of_friend
Rudraksh00001,prabhleen_kaurr,follower_of_friend
INCMainpuri,prabhleen_kaurr,follower_of_friend
Matt_VanDyke,prabhleen_kaurr,follower_of_friend
Mathews43149320,prabhleen_kaurr,follower_of_friend
MAHENDRARAYKA13,prabhleen_kaurr,follower_of_friend
ramji07447967,prabhleen_kaurr,follower_of_friend
Manpree45322671,prabhleen_kaurr,follower_of_friend
AmitTiwariINC,prabhleen_kaurr,follower_of_friend
AzadGholam,prabhleen_kaurr,follower_of_friend
Shashik17085806,prabhleen_kaurr,follower_of_friend
Shaheenmdkk_,prabhleen_kaurr,follower_of_friend
ASHWANI97772683,prabhleen_kaurr,follower_of_friend
badshah09869090,prabhleen_kaurr,follower_of_friend
prabhleen_kaurr,DanishA02969762,friend_of_friend
prabhleen_kaurr,singhin27,friend_of_friend
prabhleen_kaurr,faridi10,friend_of_friend
prabhleen_kaurr,Sunil90110271,friend_of_friend
prabhleen_kaurr,Muhiuddin_0786,friend_of_friend
prabhleen_kaurr,Riyazabbasabidi,friend_of_friend
prabhleen_kaurr,PoudelKshitij,friend_of_friend
prabhleen_kaurr,Rudraksh00001,friend_of_friend
prabhleen_kaurr,INCMainpuri,friend_of_friend
prabhleen_kaurr,Matt_VanDyke,friend_of_friend
prabhleen_kaurr,Mathews43149320,friend_of_friend
prabhleen_kaurr,MAHENDRARAYKA13,friend_of_friend
prabhleen_kaurr,ramji07447967,friend_of_friend
prabhleen_kaurr,Manpree45322671,friend_of_friend
prabhleen_kaurr,AmitTiwariINC,friend_of_friend
prabhleen_kaurr,AzadGholam,friend_of_friend
prabhleen_kaurr,Shashik17085806,friend_of_friend
prabhleen_kaurr,Shaheenmdkk_,friend_of_friend
prabhleen_kaurr,ASHWANI97772683,friend_of_friend
prabhleen_kaurr,badshah09869090,friend_of_friend
@INCWestBengal,HariprasadBK2,friend
ZainabA38181412,HariprasadBK2,follower_of_friend
Iqlasofficial2,HariprasadBK2,follower_of_friend
Hassan27517304,HariprasadBK2,follower_of_friend
FreeThinkerR2D2,HariprasadBK2,follower_of_friend
AMubarakamk,HariprasadBK2,follower_of_friend
ShaikZayeem,HariprasadBK2,follower_of_friend
anwarsullia,HariprasadBK2,follower_of_friend
AbdulAh24321410,HariprasadBK2,follower_of_friend
Mdabraruchila,HariprasadBK2,follower_of_friend
AToushif,HariprasadBK2,follower_of_friend
Imran_adil_shk,HariprasadBK2,follower_of_friend
PradiptaNath7,HariprasadBK2,follower_of_friend
shaan_e_gouse,HariprasadBK2,follower_of_friend
FayazSr,HariprasadBK2,follower_of_friend
MohammedZuberK,HariprasadBK2,follower_of_friend
BelapuMsb,HariprasadBK2,follower_of_friend
MuhameedHussai1,HariprasadBK2,follower_of_friend
mdshake34049022,HariprasadBK2,follower_of_friend
siddiqask11,HariprasadBK2,follower_of_friend
SadikAriyadka,HariprasadBK2,follower_of_friend
HariprasadBK2,ZainabA38181412,friend_of_friend
HariprasadBK2,Iqlasofficial2,friend_of_friend
HariprasadBK2,Hassan27517304,friend_of_friend
HariprasadBK2,FreeThinkerR2D2,friend_of_friend
HariprasadBK2,AMubarakamk,friend_of_friend
HariprasadBK2,ShaikZayeem,friend_of_friend
HariprasadBK2,anwarsullia,friend_of_friend
HariprasadBK2,AbdulAh24321410,friend_of_friend
HariprasadBK2,Mdabraruchila,friend_of_friend
HariprasadBK2,AToushif,friend_of_friend
HariprasadBK2,Imran_adil_shk,friend_of_friend
HariprasadBK2,PradiptaNath7,friend_of_friend
HariprasadBK2,shaan_e_gouse,friend_of_friend
HariprasadBK2,FayazSr,friend_of_friend
HariprasadBK2,MohammedZuberK,friend_of_friend
HariprasadBK2,BelapuMsb,friend_of_friend
HariprasadBK2,MuhameedHussai1,friend_of_friend
HariprasadBK2,mdshake34049022,friend_of_friend
HariprasadBK2,siddiqask11,friend_of_friend
HariprasadBK2,SadikAriyadka,friend_of_friend
@INCWestBengal,nabilajamal_,friend
vimal40445375,nabilajamal_,follower_of_friend
imkaashyap,nabilajamal_,follower_of_friend
kkdass12,nabilajamal_,follower_of_friend
andyboyns,nabilajamal_,follower_of_friend
Deepakk96433,nabilajamal_,follower_of_friend
Abhishe13226695,nabilajamal_,follower_of_friend
subashsaisaraf,nabilajamal_,follower_of_friend
Rajpsgim,nabilajamal_,follower_of_friend
seelamster,nabilajamal_,follower_of_friend
sameerparmar,nabilajamal_,follower_of_friend
saka_dashti,nabilajamal_,follower_of_friend
AsifBilalAsif,nabilajamal_,follower_of_friend
b90cba9058e243d,nabilajamal_,follower_of_friend
Oiii_kya_hua,nabilajamal_,follower_of_friend
the_upadhyay,nabilajamal_,follower_of_friend
Nishant_03,nabilajamal_,follower_of_friend
Arif03285159,nabilajamal_,follower_of_friend
JustPakistani3,nabilajamal_,follower_of_friend
AmitRaj31454279,nabilajamal_,follower_of_friend
AswiniBarman15,nabilajamal_,follower_of_friend
nabilajamal_,vimal40445375,friend_of_friend
nabilajamal_,imkaashyap,friend_of_friend
nabilajamal_,kkdass12,friend_of_friend
nabilajamal_,andyboyns,friend_of_friend
nabilajamal_,Deepakk96433,friend_of_friend
nabilajamal_,Abhishe13226695,friend_of_friend
nabilajamal_,subashsaisaraf,friend_of_friend
nabilajamal_,Rajpsgim,friend_of_friend
nabilajamal_,seelamster,friend_of_friend
nabilajamal_,sameerparmar,friend_of_friend
nabilajamal_,saka_dashti,friend_of_friend
nabilajamal_,AsifBilalAsif,friend_of_friend
nabilajamal_,b90cba9058e243d,friend_of_friend
nabilajamal_,Oiii_kya_hua,friend_of_friend
nabilajamal_,the_upadhyay,friend_of_friend
nabilajamal_,Nishant_03,friend_of_friend
nabilajamal_,Arif03285159,friend_of_friend
nabilajamal_,JustPakistani3,friend_of_friend
nabilajamal_,AmitRaj31454279,friend_of_friend
nabilajamal_,AswiniBarman15,friend_of_friend
@INCWestBengal,pawanbansal_chd,friend
MDNeyaz32688474,pawanbansal_chd,follower_of_friend
akhil_bhola,pawanbansal_chd,follower_of_friend
sayyad_abad,pawanbansal_chd,follower_of_friend
BabyKh7,pawanbansal_chd,follower_of_friend
riputapanchahal,pawanbansal_chd,follower_of_friend
nishant_mandal,pawanbansal_chd,follower_of_friend
ZainabA38181412,pawanbansal_chd,follower_of_friend
ArbaazM20563596,pawanbansal_chd,follower_of_friend
MahilPanchariy1,pawanbansal_chd,follower_of_friend
MSK_357,pawanbansal_chd,follower_of_friend
khajasyed29,pawanbansal_chd,follower_of_friend
Kulwind73249532,pawanbansal_chd,follower_of_friend
MohanLal2021,pawanbansal_chd,follower_of_friend
jitendra2789,pawanbansal_chd,follower_of_friend
Samayde63497588,pawanbansal_chd,follower_of_friend
JPChandigarh,pawanbansal_chd,follower_of_friend
MukeshS97161085,pawanbansal_chd,follower_of_friend
Amirkhan022,pawanbansal_chd,follower_of_friend
HariSha98832503,pawanbansal_chd,follower_of_friend
surajhosur,pawanbansal_chd,follower_of_friend
pawanbansal_chd,MDNeyaz32688474,friend_of_friend
pawanbansal_chd,akhil_bhola,friend_of_friend
